id,name,status,company_type,address,postcode,website,source
04038570,PMINST (UK) LIMITED,active,private-limited-guarant-nsc,N/A,HD1 2EW,https://find-and-update.company-information.service.gov.uk/company/04038570,Companies House
14508862,RAMCO 2022B LIMITED,active,private-limited-guarant-nsc,N/A,HX5 0EE,https://find-and-update.company-information.service.gov.uk/company/14508862,Companies House
15020871,ALAYO MELODY SINGER INTL LTD,active,private-limited-guarant-nsc,N/A,OL4 2HN,https://find-and-update.company-information.service.gov.uk/company/15020871,Companies House
13544010,LIBERCATION LTD,active,private-limited-guarant-nsc,N/A,HD2 2AR,https://find-and-update.company-information.service.gov.uk/company/13544010,Companies House
06780545,VASBI LTD,active,private-limited-guarant-nsc,N/A,HD1 1PA,https://find-and-update.company-information.service.gov.uk/company/06780545,Companies House
11404951,SADAQAH JARIYAH FUNERAL SERVICES LTD,active,private-limited-guarant-nsc,N/A,WF13 3HP,https://find-and-update.company-information.service.gov.uk/company/11404951,Companies House
15113279,PERFECT U ACADEMY CIC,active,private-limited-guarant-nsc,N/A,HD3 4HA,https://find-and-update.company-information.service.gov.uk/company/15113279,Companies House
06791385,KIRKBURTON & HIGHBURTON KARATE CLUB LTD,active,private-limited-guarant-nsc,N/A,HD8 8QH,https://find-and-update.company-information.service.gov.uk/company/06791385,Companies House
13954082,A & F SPRINKLERS HOLDINGS LIMITED,active,private-limited-guarant-nsc,N/A,HD3 3AL,https://find-and-update.company-information.service.gov.uk/company/13954082,Companies House
10735178,CHURCH VIEW KIRKHEATON MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HD5 0NW,https://find-and-update.company-information.service.gov.uk/company/10735178,Companies House
04340126,PENNINE DOMESTIC ABUSE PARTNERSHIP LTD,active,private-limited-guarant-nsc,N/A,HD4 7NR,https://find-and-update.company-information.service.gov.uk/company/04340126,Companies House
06058426,ENTERPRISE FOUNDATION (KIRKLEES) LTD,active,private-limited-guarant-nsc,N/A,HD3 3YJ,https://find-and-update.company-information.service.gov.uk/company/06058426,Companies House
16022300,NELLIE B'S CIC,active,private-limited-guarant-nsc,N/A,HD4 7JJ,https://find-and-update.company-information.service.gov.uk/company/16022300,Companies House
05481614,THE FORGET ME NOT CHILDREN'S HOSPICE LIMITED,active,private-limited-guarant-nsc,N/A,HD2 1NH,https://find-and-update.company-information.service.gov.uk/company/05481614,Companies House
14637900,CREATING HEALTH FOR ALL CIC,active,private-limited-guarant-nsc,N/A,HD6 3RD,https://find-and-update.company-information.service.gov.uk/company/14637900,Companies House
13870084,5SPORT IN THE COMMUNITY CIC,active,private-limited-guarant-nsc,N/A,HD1 3PY,https://find-and-update.company-information.service.gov.uk/company/13870084,Companies House
15263992,REACTAID CIC,active,private-limited-guarant-nsc,N/A,HD4 6NH,https://find-and-update.company-information.service.gov.uk/company/15263992,Companies House
02992321,HONLEY SHOW SOCIETY LIMITED,active,private-limited-guarant-nsc,N/A,HD1 5JP,https://find-and-update.company-information.service.gov.uk/company/02992321,Companies House
09392970,MARSDEN COMMUNITY TRUST LIMITED,active,private-limited-guarant-nsc,N/A,HD7 6BW,https://find-and-update.company-information.service.gov.uk/company/09392970,Companies House
14728920,LEARNING DIRECT FORUM CIC,active,private-limited-guarant-nsc,N/A,HD1 1RD,https://find-and-update.company-information.service.gov.uk/company/14728920,Companies House
15670978,GVARA LTD,active,private-limited-guarant-nsc,N/A,HD1 5JL,https://find-and-update.company-information.service.gov.uk/company/15670978,Companies House
08244420,HUDDERSFIELD THESPIANS LIMITED,active,private-limited-guarant-nsc,N/A,HD3 4PG,https://find-and-update.company-information.service.gov.uk/company/08244420,Companies House
06850555,THE HANDMADE BAKERY (MARSDEN) LTD,active,private-limited-guarant-nsc,N/A,HD7 5HA,https://find-and-update.company-information.service.gov.uk/company/06850555,Companies House
14617930,WEST YORKSHIRE SELF ADVOCACY NETWORK LTD,active,private-limited-guarant-nsc,N/A,HD1 3BD,https://find-and-update.company-information.service.gov.uk/company/14617930,Companies House
07511976,WATER INDUSTRY FORUM LIMITED,active,private-limited-guarant-nsc,N/A,HD1 3BD,https://find-and-update.company-information.service.gov.uk/company/07511976,Companies House
13058818,CANTEEN COMMUNITY ENTERPRISE LTD,active,private-limited-guarant-nsc,N/A,HD1 4EN,https://find-and-update.company-information.service.gov.uk/company/13058818,Companies House
02236686,BRIDGEWOOD TRUST LIMITED,active,private-limited-guarant-nsc,N/A,HD4 7NR,https://find-and-update.company-information.service.gov.uk/company/02236686,Companies House
14693481,KIRKLEES CLIMATE LIMITED,active,private-limited-guarant-nsc,N/A,HD4 6RF,https://find-and-update.company-information.service.gov.uk/company/14693481,Companies House
01504033,KIRKLEES THEATRE TRUST,active,private-limited-guarant-nsc,N/A,HD1 2SP,https://find-and-update.company-information.service.gov.uk/company/01504033,Companies House
15284944,CELESTIAL CHURCH OF CHRIST VICTORY LAND PARISH LIMITED,active,private-limited-guarant-nsc,N/A,HD1 2TW,https://find-and-update.company-information.service.gov.uk/company/15284944,Companies House
15347908,PARISH EVENTS CIC,active,private-limited-guarant-nsc,N/A,HD1 2SP,https://find-and-update.company-information.service.gov.uk/company/15347908,Companies House
15442910,WEST NAB MANAGEMENT COMPANY LTD,active,private-limited-guarant-nsc,N/A,HD8 8AE,https://find-and-update.company-information.service.gov.uk/company/15442910,Companies House
03039360,C & K CAREERS LTD,active,private-limited-guarant-nsc,N/A,HD1 2LR,https://find-and-update.company-information.service.gov.uk/company/03039360,Companies House
15333180,SKELMANTHORPE YOUTH AND COMMUNITY CENTRE CIC,active,private-limited-guarant-nsc,N/A,HD8 9DW,https://find-and-update.company-information.service.gov.uk/company/15333180,Companies House
13766708,CLIMATE ECOLOGY AWARENESS LTD,active,private-limited-guarant-nsc,N/A,OL3 5FZ,https://find-and-update.company-information.service.gov.uk/company/13766708,Companies House
08163365,TOTAL INDOOR CRICKET SOLUTIONS LTD,active,private-limited-guarant-nsc,N/A,HD9 3TT,https://find-and-update.company-information.service.gov.uk/company/08163365,Companies House
15437770,LASCELLES HALL CRICKET CLUB CIC,active,private-limited-guarant-nsc,N/A,HD5 0BB,https://find-and-update.company-information.service.gov.uk/company/15437770,Companies House
11260145,NORTHERN POWERHOUSE BOXING ACADEMY C.I.C.,active,private-limited-guarant-nsc,N/A,OL14 6EG,https://find-and-update.company-information.service.gov.uk/company/11260145,Companies House
08099201,OBESITY UK LTD,active,private-limited-guarant-nsc,N/A,HX3 8RY,https://find-and-update.company-information.service.gov.uk/company/08099201,Companies House
03180249,HOLYWELL HALL MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HX4 9AW,https://find-and-update.company-information.service.gov.uk/company/03180249,Companies House
14370768,HALIFAX UNITY CIC,active,private-limited-guarant-nsc,N/A,HX1 4NJ,https://find-and-update.company-information.service.gov.uk/company/14370768,Companies House
09601800,MANCHESTER ANIMATION FESTIVAL LTD,active,private-limited-guarant-nsc,N/A,HX3 5AX,https://find-and-update.company-information.service.gov.uk/company/09601800,Companies House
14804768,MEADOWFIELD HOUSING MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,HX1 1TH,https://find-and-update.company-information.service.gov.uk/company/14804768,Companies House
15695896,NHGS INTERNATIONAL LIMITED,active,private-limited-guarant-nsc,N/A,HX2 9SU,https://find-and-update.company-information.service.gov.uk/company/15695896,Companies House
08751271,ADVANCEMENT OF COMMUNITY EMPOWERMENT C.I.C.,active,private-limited-guarant-nsc,N/A,HX1 5AY,https://find-and-update.company-information.service.gov.uk/company/08751271,Companies House
07368140,OVENDEN SPORTS AND COMMUNITY ARENA CIC,active,private-limited-guarant-nsc,N/A,HX2 8AD,https://find-and-update.company-information.service.gov.uk/company/07368140,Companies House
14027143,DISABILITY ROADMAP COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,HX1 2JH,https://find-and-update.company-information.service.gov.uk/company/14027143,Companies House
15605712,POWER OF 7 SPORT LIMITED,active,private-limited-guarant-nsc,N/A,HX3 5JG,https://find-and-update.company-information.service.gov.uk/company/15605712,Companies House
15563693,HALIFAX DIGITAL FESTIVAL LIMITED,active,private-limited-guarant-nsc,N/A,HX3 5WP,https://find-and-update.company-information.service.gov.uk/company/15563693,Companies House
12011965,TRINITY ROYD (HALIFAX) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HX1 3EX,https://find-and-update.company-information.service.gov.uk/company/12011965,Companies House
10513073,TODMORDEN COUNTRY FAIR COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,OL14 5QG,https://find-and-update.company-information.service.gov.uk/company/10513073,Companies House
14846688,SWEETS 4 HUMANITY LTD,active,private-limited-guarant-nsc,N/A,HX1 5TL,https://find-and-update.company-information.service.gov.uk/company/14846688,Companies House
13452005,BURRWOOD OPERATIONS LIMITED,active,private-limited-guarant-nsc,N/A,HX4 9FN,https://find-and-update.company-information.service.gov.uk/company/13452005,Companies House
00031195,HAMPSHIRE DOWN SHEEP BREEDER'S ASSOCIATION(THE),active,private-limited-guarant-nsc,N/A,HX1 5SP,https://find-and-update.company-information.service.gov.uk/company/00031195,Companies House
03642582,DRYSTONE RADIO LIMITED,active,private-limited-guarant-nsc,N/A,HX1 2LG,https://find-and-update.company-information.service.gov.uk/company/03642582,Companies House
14977610,BREAKDOWN THEATRE COMPANY LTD,active,private-limited-guarant-nsc,N/A,HX2 6AT,https://find-and-update.company-information.service.gov.uk/company/14977610,Companies House
15825440,WATERHOUSE AND MACKINTOSH TRUSTEE LIMITED,active,private-limited-guarant-nsc,N/A,HX1 2AZ,https://find-and-update.company-information.service.gov.uk/company/15825440,Companies House
15850018,ZS PHONES MASTERS LTD,active,private-limited-guarant-nsc,N/A,HX4 8AG,https://find-and-update.company-information.service.gov.uk/company/15850018,Companies House
03597647,LUNE VALLEY COURT MANAGEMENT CO LTD,active,private-limited-guarant-nsc,N/A,HX3 7LL,https://find-and-update.company-information.service.gov.uk/company/03597647,Companies House
15004456,HOT TILE EOT LIMITED,active,private-limited-guarant-nsc,N/A,HD6 2PD,https://find-and-update.company-information.service.gov.uk/company/15004456,Companies House
01510521,OVERGATE HOSPICE,active,private-limited-guarant-nsc,N/A,HX5 0QY,https://find-and-update.company-information.service.gov.uk/company/01510521,Companies House
03995784,YORKSHIRE ENERGY SERVICES CIC,active,private-limited-guarant-nsc,N/A,HX4 8AD,https://find-and-update.company-information.service.gov.uk/company/03995784,Companies House
03280398,WILSTHORPE HOUSING ASSOCIATION LIMITED,active,private-limited-guarant-nsc,N/A,HX3 7EE,https://find-and-update.company-information.service.gov.uk/company/03280398,Companies House
14640252,TEAM TOWN CIC,active,private-limited-guarant-nsc,N/A,HX3 6BP,https://find-and-update.company-information.service.gov.uk/company/14640252,Companies House
09848956,FREE AND OPEN SOURCE SILICON FOUNDATION C.I.C.,active,private-limited-guarant-nsc,N/A,HX2 6EQ,https://find-and-update.company-information.service.gov.uk/company/09848956,Companies House
15025150,BOOTHTOWN WELL-BEING CENTRE CIC,active,private-limited-guarant-nsc,N/A,HX3 6PA,https://find-and-update.company-information.service.gov.uk/company/15025150,Companies House
15890090,LIYAALASHESX LTD,active,private-limited-guarant-nsc,N/A,HX1 5LE,https://find-and-update.company-information.service.gov.uk/company/15890090,Companies House
03309639,KELDA GROUP PENSION TRUSTEES LIMITED,active,private-limited-guarant-nsc,N/A,BD6 2SZ,https://find-and-update.company-information.service.gov.uk/company/03309639,Companies House
06084795,WOMENCENTRE LIMITED,active,private-limited-guarant-nsc,N/A,HX1 1JN,https://find-and-update.company-information.service.gov.uk/company/06084795,Companies House
05561981,SKILLSHOP LIMITED,active,private-limited-guarant-nsc,N/A,HX2 8HE,https://find-and-update.company-information.service.gov.uk/company/05561981,Companies House
14675328,HALI-FAX FIT WELLNESS GYM CIC,active,private-limited-guarant-nsc,N/A,HX2 9LS,https://find-and-update.company-information.service.gov.uk/company/14675328,Companies House
14516966,PLATINUM SPORTS AND FITNESS LTD,active,private-limited-guarant-nsc,N/A,HX3 7UE,https://find-and-update.company-information.service.gov.uk/company/14516966,Companies House
10528424,HALIFAX BID LIMITED,active,private-limited-guarant-nsc,N/A,HX1 5SP,https://find-and-update.company-information.service.gov.uk/company/10528424,Companies House
15272593,GREEN DOME T CIC,active,private-limited-guarant-nsc,N/A,HX1 5ER,https://find-and-update.company-information.service.gov.uk/company/15272593,Companies House
12448829,ETHICS IN EDUCATION LIMITED,active,private-limited-guarant-nsc,N/A,HX3 6AS,https://find-and-update.company-information.service.gov.uk/company/12448829,Companies House
03277918,HIMMAT LIMITED,active,private-limited-guarant-nsc,N/A,HX1 4NB,https://find-and-update.company-information.service.gov.uk/company/03277918,Companies House
15323724,WAYFINDER CALDERDALE CIC,active,private-limited-guarant-nsc,N/A,HX4 9AW,https://find-and-update.company-information.service.gov.uk/company/15323724,Companies House
16055397,STRANGE IMPACTS C.I.C.,active,private-limited-guarant-nsc,N/A,HX3 7HP,https://find-and-update.company-information.service.gov.uk/company/16055397,Companies House
10621678,JUST CARE LTD,active,private-limited-guarant-nsc,N/A,BD6 2DU,https://find-and-update.company-information.service.gov.uk/company/10621678,Companies House
11315314,TECH STYLES DANCE LTD,active,private-limited-guarant-nsc,N/A,HX1 5RB,https://find-and-update.company-information.service.gov.uk/company/11315314,Companies House
14484321,TEMPESTS CARE LTD,active,private-limited-guarant-nsc,N/A,HX2 0ER,https://find-and-update.company-information.service.gov.uk/company/14484321,Companies House
15359284,TURQUOISE ARTS COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,HX2 6HQ,https://find-and-update.company-information.service.gov.uk/company/15359284,Companies House
00492317,LIGHTCLIFFE GOLF CLUB (1951) LIMITED,active,private-limited-guarant-nsc,N/A,HX3 8SW,https://find-and-update.company-information.service.gov.uk/company/00492317,Companies House
03180389,CALDERDALE SMARTMOVE LTD,active,private-limited-guarant-nsc,N/A,HX1 1YS,https://find-and-update.company-information.service.gov.uk/company/03180389,Companies House
11816023,JAHLIGHT COMMUNITY PROJECT LIMITED,active,private-limited-guarant-nsc,N/A,HX1 5AY,https://find-and-update.company-information.service.gov.uk/company/11816023,Companies House
15343712,SANA & ZOHAIB FOUNDATION LTD,active,private-limited-guarant-nsc,N/A,HX1 3QQ,https://find-and-update.company-information.service.gov.uk/company/15343712,Companies House
04392505,COMMUNITY TRANSPORT CALDERDALE LTD,active,private-limited-guarant-nsc,N/A,HX2 6EQ,https://find-and-update.company-information.service.gov.uk/company/04392505,Companies House
06986071,STAINLAND ROAD MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HX4 9AJ,https://find-and-update.company-information.service.gov.uk/company/06986071,Companies House
14747760,HALIFAX COMMUNITY FRIDGE CIC,active,private-limited-guarant-nsc,N/A,HX1 5ER,https://find-and-update.company-information.service.gov.uk/company/14747760,Companies House
16148319,LOCAL GROCERY LTD,active,private-limited-guarant-nsc,N/A,HX1 4LN,https://find-and-update.company-information.service.gov.uk/company/16148319,Companies House
14799573,GIVE GIRLS GOALS CIC,active,private-limited-guarant-nsc,N/A,HX2 6GQ,https://find-and-update.company-information.service.gov.uk/company/14799573,Companies House
16275991,HX1 COMMUNITY HOUSE LIMITED,active,private-limited-guarant-nsc,N/A,HX1 3XW,https://find-and-update.company-information.service.gov.uk/company/16275991,Companies House
16281964,SERENITY WELLBEING GARDENS CIC,active,private-limited-guarant-nsc,N/A,HX2 6RW,https://find-and-update.company-information.service.gov.uk/company/16281964,Companies House
07317273,THE HIVE (HALIFAX) LTD,active,private-limited-guarant-nsc,N/A,HX1 1BW,https://find-and-update.company-information.service.gov.uk/company/07317273,Companies House
11213616,AWAKENING ARTS AWAKENING HEARTS CIC,active,private-limited-guarant-nsc,N/A,OL14 6DW,https://find-and-update.company-information.service.gov.uk/company/11213616,Companies House
15516775,NORTH WEST HELPING HAND LTD,active,private-limited-guarant-nsc,N/A,HX2 0BQ,https://find-and-update.company-information.service.gov.uk/company/15516775,Companies House
04365411,NORTH HALIFAX PARTNERSHIP LIMITED,active,private-limited-guarant-nsc,N/A,HX3 5RQ,https://find-and-update.company-information.service.gov.uk/company/04365411,Companies House
15584577,GREETLAND WELLNESS HUB CIC,active,private-limited-guarant-nsc,N/A,HX4 8HE,https://find-and-update.company-information.service.gov.uk/company/15584577,Companies House
08768049,ST GEORGES COMMUNITY TRUST LIMITED,active,private-limited-guarant-nsc,N/A,HX3 5EB,https://find-and-update.company-information.service.gov.uk/company/08768049,Companies House
08597862,CALDERDALE MUSIC LIMITED,active,private-limited-guarant-nsc,N/A,HX1 2DL,https://find-and-update.company-information.service.gov.uk/company/08597862,Companies House
07712946,SALTERLEE ACADEMY TRUST LIMITED,active,private-limited-guarant-nsc,N/A,HX3 7AY,https://find-and-update.company-information.service.gov.uk/company/07712946,Companies House
08254338,CHRISTIAN FAMILY CHURCH LTD,active,private-limited-guarant-nsc,N/A,HX1 4LE,https://find-and-update.company-information.service.gov.uk/company/08254338,Companies House
14607459,BU FILM FEST CIC,active,private-limited-guarant-nsc,N/A,HX3 5AX,https://find-and-update.company-information.service.gov.uk/company/14607459,Companies House
12751784,SQUARE CHAPEL CIC,active,private-limited-guarant-nsc,N/A,HX1 1QG,https://find-and-update.company-information.service.gov.uk/company/12751784,Companies House
03514366,HAYCLIFFE CENTRE LIMITED,active,private-limited-guarant-nsc,N/A,HX4 8BP,https://find-and-update.company-information.service.gov.uk/company/03514366,Companies House
01540923,HALIFAX BOROUGH MARKET TENANTS ASSOCIATION LIMITED,active,private-limited-guarant-nsc,N/A,HX1 1DZ,https://find-and-update.company-information.service.gov.uk/company/01540923,Companies House
00862203,CLAY PIPE DEVELOPMENT ASSOCIATION LIMITED,active,private-limited-guarant-nsc,N/A,HX3 9XF,https://find-and-update.company-information.service.gov.uk/company/00862203,Companies House
14494484,ALKEBULAN ENTERPRISE LTD,active,private-limited-guarant-nsc,N/A,HX1 5AY,https://find-and-update.company-information.service.gov.uk/company/14494484,Companies House
07362562,OSCA FOUNDATION LTD,active,private-limited-guarant-nsc,N/A,HX2 8AD,https://find-and-update.company-information.service.gov.uk/company/07362562,Companies House
11604804,UNIQUE COMMUNITY HUB LTD,active,private-limited-guarant-nsc,N/A,HX1 2XF,https://find-and-update.company-information.service.gov.uk/company/11604804,Companies House
09660191,WOMEN'S ACTIVITY CENTRE (WAC) CIC,active,private-limited-guarant-nsc,N/A,HX1 5DW,https://find-and-update.company-information.service.gov.uk/company/09660191,Companies House
15887611,THE BEECROFT - COMMUNITY GROWTH HIVE CIC,active,private-limited-guarant-nsc,N/A,HX2 6QE,https://find-and-update.company-information.service.gov.uk/company/15887611,Companies House
15888680,HUNGARIAN LIVING HOPE (HLH UK) C.I.C.,active,private-limited-guarant-nsc,N/A,BB9 5AZ,https://find-and-update.company-information.service.gov.uk/company/15888680,Companies House
12754204,AL SAAF FOUNDATION LTD,active,private-limited-guarant-nsc,N/A,HX2 0NG,https://find-and-update.company-information.service.gov.uk/company/12754204,Companies House
14185708,HIPPERHOLME GRAMMAR SCHOOL LTD,active,private-limited-guarant-nsc,N/A,HX3 8JE,https://find-and-update.company-information.service.gov.uk/company/14185708,Companies House
01517230,LITTLEBOROUGH COACH HOUSE TRUST LIMITED,active,private-limited-guarant-nsc,N/A,OL15 0JB,https://find-and-update.company-information.service.gov.uk/company/01517230,Companies House
03151386,LIVING LIGHTLY LIMITED,active,private-limited-guarant-nsc,N/A,HX7 6AT,https://find-and-update.company-information.service.gov.uk/company/03151386,Companies House
14281578,STAR BOXING HALIFAX CIC,active,private-limited-guarant-nsc,N/A,HX3 6AS,https://find-and-update.company-information.service.gov.uk/company/14281578,Companies House
12277145,CCH WINDMILL CLIFTON CIC,active,private-limited-guarant-nsc,N/A,WF15 8BX,https://find-and-update.company-information.service.gov.uk/company/12277145,Companies House
10856825,OLD BRODLEIANS RUGBY UNION FOOTBALL CLUB LIMITED,active,private-limited-guarant-nsc,N/A,HX3 8JT,https://find-and-update.company-information.service.gov.uk/company/10856825,Companies House
14770070,FREJA'S CENTRE FOR REPRODUCTIVE HEALTH AWARENESS CIC,active,private-limited-guarant-nsc,N/A,HX1 5AY,https://find-and-update.company-information.service.gov.uk/company/14770070,Companies House
04850339,HALIFAX RUGBY LEAGUE FOOTBALL CLUB LIMITED,active,private-limited-guarant-nsc,N/A,HX1 2YL,https://find-and-update.company-information.service.gov.uk/company/04850339,Companies House
14761588,BORNAGAINFURNITURE CIC,active,private-limited-guarant-nsc,N/A,HX1 5PG,https://find-and-update.company-information.service.gov.uk/company/14761588,Companies House
07411758,MANYWELLS COURT MANAGEMENT COMPANY (2010) LIMITED,active,private-limited-guarant-nsc,N/A,BD13 5EG,https://find-and-update.company-information.service.gov.uk/company/07411758,Companies House
01946716,THE SOUTHWOOD CLUB LTD.,active,private-limited-guarant-nsc,N/A,HX3 0JQ,https://find-and-update.company-information.service.gov.uk/company/01946716,Companies House
13269479,NURTURING CREATIVITY CIC,active,private-limited-guarant-nsc,N/A,HX3 7WB,https://find-and-update.company-information.service.gov.uk/company/13269479,Companies House
07563207,ACTIVE HERITAGE LTD,active,private-limited-guarant-nsc,N/A,HX1 2BX,https://find-and-update.company-information.service.gov.uk/company/07563207,Companies House
15192743,EARLY CAREERS SHOW CIC,active,private-limited-guarant-nsc,N/A,NG24 3JP,https://find-and-update.company-information.service.gov.uk/company/15192743,Companies House
12356173,CURIOUS MOTION CIC,active,private-limited-guarant-nsc,N/A,HX1 5AY,https://find-and-update.company-information.service.gov.uk/company/12356173,Companies House
06447277,THE CALDERDALE COMMUNITY CHILDCARE COMPANY LTD,active,private-limited-guarant-nsc,N/A,HX2 9RJ,https://find-and-update.company-information.service.gov.uk/company/06447277,Companies House
15962427,EJW HEALTH CIC,active,private-limited-guarant-nsc,N/A,HX1 2HX,https://find-and-update.company-information.service.gov.uk/company/15962427,Companies House
13861826,COMMUNITY PANTHERS CIC,active,private-limited-guarant-nsc,N/A,HX1 2YT,https://find-and-update.company-information.service.gov.uk/company/13861826,Companies House
16107828,ZATRAININGANDSECURITY LTD,active,private-limited-guarant-nsc,N/A,HX1 3UA,https://find-and-update.company-information.service.gov.uk/company/16107828,Companies House
08898912,THE OLD BREWERY LUDDENDENFOOT LTD,active,private-limited-guarant-nsc,N/A,HX2 6AA,https://find-and-update.company-information.service.gov.uk/company/08898912,Companies House
12451172,CALMX CIC,active,private-limited-guarant-nsc,N/A,HX2 7UW,https://find-and-update.company-information.service.gov.uk/company/12451172,Companies House
15308707,BRIDESTONES REWILDED CIC,active,private-limited-guarant-nsc,N/A,HX4 0ET,https://find-and-update.company-information.service.gov.uk/company/15308707,Companies House
07798677,TEMPLARS GATE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HX2 0BP,https://find-and-update.company-information.service.gov.uk/company/07798677,Companies House
08047373,HARROGATE MONTPELLIER PETANQUE CLUB LIMITED,active,private-limited-guarant-nsc,N/A,HG3 1EL,https://find-and-update.company-information.service.gov.uk/company/08047373,Companies House
06782511,ST GEORGE`S COURT (HARROGATE) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 1ND,https://find-and-update.company-information.service.gov.uk/company/06782511,Companies House
00197987,HARROGATE LADIES' COLLEGE LIMITED,active,private-limited-guarant-nsc,N/A,HG1 2QG,https://find-and-update.company-information.service.gov.uk/company/00197987,Companies House
15503466,RETHINK RETROFIT CIC,active,private-limited-guarant-nsc,N/A,HG1 1EQ,https://find-and-update.company-information.service.gov.uk/company/15503466,Companies House
00858029,HARROGATE INTERNATIONAL FESTIVAL LIMITED,active,private-limited-guarant-nsc,N/A,HG1 1DB,https://find-and-update.company-information.service.gov.uk/company/00858029,Companies House
08539265,NORWOOD HOUSE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 1HL,https://find-and-update.company-information.service.gov.uk/company/08539265,Companies House
12649155,THE INTERNATIONAL CONSORTIUM FOR FIBROUS DYSPLASIA AND MCCUNE ALBRIGHT SYNDROME LTD,active,private-limited-guarant-nsc,N/A,HG2 8DE,https://find-and-update.company-information.service.gov.uk/company/12649155,Companies House
15163324,29 DRAGON PARADE LIMITED,active,private-limited-guarant-nsc,N/A,HG1 5DG,https://find-and-update.company-information.service.gov.uk/company/15163324,Companies House
12450888,5 SPRING MOUNT MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 2HX,https://find-and-update.company-information.service.gov.uk/company/12450888,Companies House
14425973,UKG TRUSTEES LIMITED,active,private-limited-guarant-nsc,N/A,HG3 1GY,https://find-and-update.company-information.service.gov.uk/company/14425973,Companies House
04039260,OLD SWAN COURT MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 5PR,https://find-and-update.company-information.service.gov.uk/company/04039260,Companies House
08409313,INTERNATIONAL CARE DELIVERY ALLIANCE LIMITED,active,private-limited-guarant-nsc,N/A,HG1 1ED,https://find-and-update.company-information.service.gov.uk/company/08409313,Companies House
01505482,WETHERBY AND DISTRICT MOTOR CLUB LIMITED,active,private-limited-guarant-nsc,N/A,HG3 5HL,https://find-and-update.company-information.service.gov.uk/company/01505482,Companies House
15334597,MANYU SOLIDARITY LIMITED,active,private-limited-guarant-nsc,N/A,HG2 9HB,https://find-and-update.company-information.service.gov.uk/company/15334597,Companies House
15506628,IONLUS LIMITED,active,private-limited-guarant-nsc,N/A,GH1 1LX,https://find-and-update.company-information.service.gov.uk/company/15506628,Companies House
15508407,MASOOD455 LIMITED,active,private-limited-guarant-nsc,N/A,HG1 5NR,https://find-and-update.company-information.service.gov.uk/company/15508407,Companies House
15564984,KSS TRUSTEES LIMITED,active,private-limited-guarant-nsc,N/A,HG3 1GY,https://find-and-update.company-information.service.gov.uk/company/15564984,Companies House
00230251,HARROGATE MASONIC TRUST LIMITED,active,private-limited-guarant-nsc,N/A,HG1 5NE,https://find-and-update.company-information.service.gov.uk/company/00230251,Companies House
01067487,ABBEYFIELD (RIPON & DISTRICT) SOCIETY LIMITED (THE),active,private-limited-guarant-nsc,N/A,HG4 2ES,https://find-and-update.company-information.service.gov.uk/company/01067487,Companies House
15741995,FH LONDON (EOT) LIMITED,active,private-limited-guarant-nsc,N/A,HG3 1GY,https://find-and-update.company-information.service.gov.uk/company/15741995,Companies House
14921749,THE BELMONT HEADINGLEY MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG3 1UF,https://find-and-update.company-information.service.gov.uk/company/14921749,Companies House
13584880,COLLIN WOOD MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG3 3DR,https://find-and-update.company-information.service.gov.uk/company/13584880,Companies House
07492081,YORKSHIRE PERFORMING ARTS LIMITED,active,private-limited-guarant-nsc,N/A,HG1 3HJ,https://find-and-update.company-information.service.gov.uk/company/07492081,Companies House
04552232,ASHVILLE COLLEGE TRUSTEE LIMITED,active,private-limited-guarant-nsc,N/A,HG2 9JP,https://find-and-update.company-information.service.gov.uk/company/04552232,Companies House
01666751,YORKSHIRE AGRICULTURAL SOCIETY,active,private-limited-guarant-nsc,N/A,HG2 8NZ,https://find-and-update.company-information.service.gov.uk/company/01666751,Companies House
01990122,SWAN COURT MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 2QH,https://find-and-update.company-information.service.gov.uk/company/01990122,Companies House
06298379,THORNTREE VALE (THORNABY) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG2 8DQ,https://find-and-update.company-information.service.gov.uk/company/06298379,Companies House
11406785,WINDSOR LODGE FREEHOLD LIMITED,active,private-limited-guarant-nsc,N/A,HG1 1UE,https://find-and-update.company-information.service.gov.uk/company/11406785,Companies House
